"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-06","0.00","0.0","0.0",,"85","64","  714"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-07","0.00","0.0","0.0",,"79","67","  365"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-08","0.07","0.0","0.0",,"68","65","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-09","0.32","0.0","0.0",,"78","66","   30"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-10","0.28","0.0","0.0",,"81","62","  381"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-11","0.00","0.0","0.0",,"69","55","  693"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-12","0.00","0.0","0.0",,"75","53","  690"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-13","0.00","0.0","0.0",,"84","65","  690"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-14","0.00","0.0","0.0",,"86","66","  660"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-15","0.64","0.0","0.0",,"90","69","  699"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-16","0.17","0.0","0.0",,"69","56","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-17","0.40","0.0","0.0",,"65","56","   69"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-18","0.40","0.0","0.0",,"64","59","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-19","0.00","0.0","0.0",,"73","52","  638"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-20","0.00","0.0","0.0",,"64","44","  580"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-21","0.24","0.0","0.0",,"62","52","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-22","0.00","0.0","0.0",,"64","57","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-23","0.22","0.0","0.0",,"71","60","  124"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-24","0.00","0.0","0.0",,"73","55","  725"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-25","0.26","0.0","0.0",,"74","52","  545"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-26","1.42","0.0","0.0",,"78","54","  305"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-27","0.50","0.0","0.0",,"76","60","  102"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-28","0.00","0.0","0.0",,"67","52","  676"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-29","0.00","0.0","0.0",,"66","52","  652"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-09-30","0.02","0.0","0.0",,"57","47","  253"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-01","0.00","0.0","0.0",,"63","43","  707"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-02","0.06","0.0","0.0",,"72","55","  694"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-03","0.26","0.0","0.0",,"66","53","  490"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-04","0.00","0.0","0.0",,"73","51","  699"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-05","0.00","0.0","0.0",,"63","47","  696"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-06","0.00","0.0","0.0",,"66","44","  694"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-07","0.00","0.0","0.0",,"74","53","  691"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-08","0.00","0.0","0.0",,"72","59","  225"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-09","0.00","0.0","0.0",,"78","55","  605"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-10","0.00","0.0","0.0",,"55","42","  574"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-11","0.00","0.0","0.0",,"54","40","  681"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-12","0.96","0.0","0.0",,"54","47","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-13","0.00","0.0","0.0",,"56","43","  664"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-14","0.02","0.0","0.0",,"54","38","   13"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-15","0.00","0.0","0.0",,"65","53","  276"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-16","0.00","0.0","0.0",,"66","52","  250"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-17","0.02","0.0","0.0",,"69","58","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-18","0.00","0.0","0.0",,"72","53","  642"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-19","0.11","0.0","0.0",,"61","47","  319"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-20","0.73","0.0","0.0",,"54","51","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-21","0.62","0.0","0.0",,"68","54","   10"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-22","0.00","0.0","0.0",,"62","47","  621"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-23","0.00","0.0","0.0",,"60","44","  649"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-24","0.00","0.0","0.0",,"67","45","  646"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-25","0.00","0.0","0.0",,"74","51","  644"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-26","0.00","0.0","0.0",,"57","51","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-27","0.09","0.0","0.0",,"64","47","  340"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-28","0.00","0.0","0.0",,"59","46","  532"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-29","0.00","0.0","0.0",,"65","44","  425"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-30","0.97","0.0","0.0",,"56","45","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-10-31","0.71","0.0","0.0",,"50","41","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-01","0.00","0.0","0.0",,"50","39","   20"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-02","0.00","0.0","0.0",,"53","36","  625"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-03","0.00","0.0","0.0",,"50","42","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-04","0.00","0.0","0.0",,"57","41","  531"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-05","0.62","0.0","0.0",,"60","50","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-06","0.00","0.0","0.0",,"60","43","  120"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-07","0.00","0.0","0.0",,"48","36","  558"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-08","0.00","0.0","0.0",,"50","34","  611"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-09","0.00","0.0","0.0",,"52","40","  280"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-10","0.00","0.0","0.0",,"58","39","  541"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-11","0.00","0.0","0.0",,"59","40","  559"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-12","0.00","0.0","0.0",,"64","45","  466"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-13","0.02","0.0","0.0",,"59","42","   15"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-14","0.01","0.0","0.0",,"72","54","  490"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-15","0.00","0.0","0.0",,"80","57","  470"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-16","0.00","0.0","0.0",,"60","49","  594"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-17","0.08","0.0","0.0",,"64","48","   10"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-18","0.00","0.0","0.0",,"61","49","  590"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-19","0.02","0.0","0.0",,"57","48","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-20","0.00","0.0","0.0",,"56","33","  377"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-21","0.00","0.0","0.0",,"48","32","  585"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-22","0.00","0.0","0.0",,"58","40","  582"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-23","0.00","0.0","0.0",,"59","44","  493"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-24","0.00","0.0","0.0",,"57","40","   50"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-25","0.00","0.0","0.0",,"40","26","  512"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-26","0.00","0.0","0.0",,"43","25","  420"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-27","0.00","0.0","0.0",,"60","39","   28"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-28","1.45","0.0","0.0",,"66","44","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-29","0.00","0.0","0.0",,"50","38","  547"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-11-30","0.00","0.0","0.0",,"48","36","  532"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-01","0.00","0.0","0.0",,"46","34","  550"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-02","0.00","0.0","0.0",,"52","43","   88"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-03","0.00","0.0","0.0",,"62","45","  549"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-04","0.80","0.0","0.0",,"53","44","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-05","1.28","0.0","0.0",,"57","42","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-06","0.00","0.0","0.0",,"49","37","  564"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-07","0.00","0.0","0.0",,"50","40","  503"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-08","0.00","0.0","0.0",,"51","40","  415"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-09","0.00","0.0","0.0",,"49","38","  422"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-10","0.17","0.0","0.0",,"54","44","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-11","0.46","2.9","0.0",,"50","22","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-12","0.00","0.0","3.0",,"41","23","  558"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-13","0.00","0.0","2.0",,"49","29","  558"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-14","0.00","0.0","1.0",,"52","38","  430"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-15","0.01","0.0","0.0",,"48","40","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-16","0.00","0.0","0.0",,"46","32","  305"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-17","0.00","0.0","0.0",,"42","27","  556"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-18","0.02","0.0","0.0",,"44","32","   40"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-19","0.29","0.0","0.0",,"43","38","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-20","0.01","0.0","0.0",,"45","37","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-21","1.65","0.0","0.0",,"54","37","   15"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-22","0.00","0.0","0.0",,"40","34","  520"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-23","0.00","0.0","0.0",,"39","25","   68"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-24","0.00","0.0","0.0",,"36","20","  215"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-25","0.00","0.0","0.0",,"34","26","  312"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-26","0.00","0.0","0.0",,"32","15","  436"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-27","0.00","0.0","0.0",,"20","10","  316"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-28","0.00","0.0","0.0",,"25","20","  100"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-29","0.24","3.7","0.0",,"27","15","  250"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-30","0.02","0.3","4.0",,"27","20","  537"
"USW00094728","NY CITY CENTRAL PARK, NY US","1993-12-31","0.00","0.0","4.0",,"33","17","  220"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-01","0.00","0.0","3.0",,"43","29","  335"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-02","0.03","0.0","1.0",,"50","33","  440"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-03","0.10","0.4","0.0",,"33","28","   85"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-04","0.50","0.6","1.0",,"39","23","   10"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-05","0.00","0.0","1.0",,"34","21","  418"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-06","0.00","0.0","1.0",,"25","17","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-07","0.53","0.9","1.0",,"28","21","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-08","0.15","0.3","2.0",,"31","15","  330"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-09","0.00","0.0","2.0",,"25","13","  567"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-10","0.00","0.0","2.0",,"26","15","  568"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-11","0.00","0.0","2.0",,"37","20","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-12","0.48","2.9","2.0",,"34","31","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-13","0.00","0.0","5.0",,"40","31","    4"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-14","0.00","0.0","4.0",,"38","20","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-15","0.00","0.0","3.0",,"20","7","  382"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-16","0.00","0.0","3.0",,"15","3","  576"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-17","1.36","1.3","3.0",,"47","12","   15"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-18","0.22","1.0","5.0",,"35","4","  185"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-19","0.00","0.0","5.0",,"10","-2","  582"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-20","0.00","0.0","5.0",,"15","0","  350"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-21","0.00","0.0","5.0",,"22","6","  525"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-22","0.00","0.0","5.0",,"32","15","  536"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-23","0.00","0.0","5.0",,"32","18","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-24","0.00","0.0","5.0",,"49","31","  527"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-25","0.00","0.0","3.0",,"42","32","   10"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-26","0.32","4.5","7.0",,"32","5","    5"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-27","0.06","0.1","7.0",,"31","0","  344"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-28","1.87","0.0","6.0",,"55","31","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-29","0.00","0.0","1.0",,"42","35","   60"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-30","0.00","0.0","1.0",,"36","23","  352"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-01-31","0.00","0.0","1.0",,"31","17","  448"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-01","0.04","0.6","1.0",,"25","19","   68"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-02","0.00","0.0","2.0",,"30","16","  591"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-03","0.00","0.0","1.0",,"37","17","  389"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-04","0.00","0.0","1.0",,"39","21","  207"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-05","0.00","0.0","1.0",,"46","32","  238"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-06","0.00","0.0","1.0",,"43","30","  619"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-07","0.00","0.0","0.0",,"44","22","  605"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-08","0.82","7.2","0.0",,"22","14","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-09","0.47","1.8","9.0",,"19","14","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-10","0.00","0.0","9.0",,"19","7","  445"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-11","1.09","12.8","11.0",,"25","15","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-12","0.00","0.0","22.0",,"31","22","   56"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-13","0.03","0.0","21.0",,"40","27","  140"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-14","0.00","0.0","17.0",,"30","19","  624"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-15","0.00","0.0","17.0",,"35","18","  400"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-16","0.00","0.0","16.0",,"39","25","  643"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-17","0.00","0.0","15.0",,"48","22","  645"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-18","0.00","0.0","13.0",,"59","35","  647"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-19","0.00","0.0","9.0",,"61","32","  625"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-20","0.00","0.0","7.0",,"62","44","  653"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-21","0.20","0.0","2.0",,"53","42","   20"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-22","0.00","0.0","1.0",,"48","35","  658"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-23","0.40","2.3","1.0",,"35","26","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-24","0.31","0.3","3.0",,"43","29","  185"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-25","0.00","0.0","2.0",,"36","26","  608"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-26","0.08","1.4","2.0",,"32","15","  484"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-27","0.00","0.0","2.0",,"27","12","  671"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-02-28","0.00","0.0","2.0",,"34","14","  663"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-01","0.00","0.0","2.0",,"38","24","  654"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-02","0.40","4.0","2.0",,"30","26","   91"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-03","0.62","1.0","7.0",,"35","27","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-04","0.00","0.0","7.0",,"48","30","  596"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-05","0.00","0.0","5.0",,"45","34","  646"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-06","0.00","0.0","4.0",,"42","30","  402"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-07","0.00","0.0","4.0",,"50","33","  340"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-08","0.12","0.0","1.0",,"48","35","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-09","0.29","0.0","0.0",,"36","30","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-10","1.62","0.0","0.0",,"46","32","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-11","0.00","0.0","0.0",,"47","31","  453"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-12","0.00","0.0","0.0",,"46","26","  706"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-13","0.00","0.0","0.0",,"52","33","  538"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-14","0.00","0.0","0.0",,"54","41","  297"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-15","0.11","0.0","0.0",,"55","41","  405"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-16","0.00","0.0","0.0",,"45","24","  273"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-17","0.02","0.3","0.0",,"37","21","  605"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-18","0.26","2.8","0.0",,"33","25","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-19","0.00","0.0","3.0",,"43","27","  637"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-20","0.00","0.0","1.0",,"49","34","  708"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-21","0.67","0.0","0.0",,"48","34","  301"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-22","0.45","0.0","0.0",,"56","41","  591"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-23","0.00","0.0","0.0",,"71","46","  736"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-24","0.00","0.0","0.0",,"68","46","  419"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-25","0.01","0.0","0.0",,"57","35","  108"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-26","0.00","0.0","0.0",,"53","34","  744"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-27","0.52","0.0","0.0",,"54","38","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-28","0.62","0.0","0.0",,"51","43","    5"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-29","0.62","0.0","0.0",,"43","36","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-30","0.00","0.0","0.0",,"51","37","  523"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-03-31","0.00","0.0","0.0",,"57","38","  615"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-01","0.00","0.0","0.0",,"62","44","  690"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-02","0.00","0.0","0.0",,"53","42","  495"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-03","0.01","0.0","0.0",,"61","43","  175"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-04","0.00","0.0","0.0",,"60","38","  634"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-05","0.00","0.0","0.0",,"57","40","  716"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-06","0.11","0.0","0.0",,"57","46","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-07","0.32","0.0","0.0",,"58","38","  468"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-08","0.00","0.0","0.0",,"58","34","  779"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-09","0.00","0.0","0.0",,"55","42","  568"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-10","0.25","0.0","0.0",,"65","49","   30"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-11","0.00","0.0","0.0",,"68","42","  661"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-12","0.41","0.0","0.0",,"54","44","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-13","0.51","0.0","0.0",,"57","44","    0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-04-14","0.00","0.0","0.0",,"70","53","  669"
